LAPORAN HEALTH CHECK CCTV BAGOPS K3I-KORLANTAS    •    21 Jun 2026 08:07 WIB    •    Total 1120   |   Healthy 24   |   Unhealthy 861   |   Timeout 235,,,,,,,,,,,,,,,,,,
NO,CHECK_TIMESTAMP,KATEGORI,SUB KATEGORI,WILAYAH PROJECT,WILAYAH POLDA,NAMA CCTV,IP,LATITUDE,LONGITUDE,RTSP-1,CCTV_ID,Tipe CCTV,IS_ACTIVE_K3I,STATUS_PING,LATENCY_PING_MS,STREAM_TYPE,STREAM_DETAIL,HEALTH_STATUS
658,2026-06-21 08:06:33,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Simpang 4 Nippon Paint 2,vms.k3i-korlantas.id,"-7,191775","112,646081",https://vms.k3i-korlantas.id/K3i/2020/GRSK-010_Simpang4_Nippon_Paint2.stream/playlist.m3u8,cctv_91112521-c829-4459-9444-2569ca8528d6,Arteri,Yes,ONLINE,"37,45",VMS,Playlist timeout,TIMEOUT
659,2026-06-21 08:06:33,BAGOPS,KORLANTAS - TMC,TMC 4 POLRES TA 2024,Polda Jawa Tengah,TANJUNG,vms.k3i-korlantas.id,"-7,523305","110,19076",https://vms.k3i-korlantas.id/K3i/2024/MGG-007_Tanjung.stream/playlist.m3u8,cctv_91221275-ec24-4080-9188-4343d627851a,Arteri,Yes,ONLINE,"41,8",VMS,Playlist timeout,TIMEOUT
660,2026-06-21 08:06:33,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Kalimantan Tengah,Tjilik Riwut KM 10,vms.k3i-korlantas.id,"-2,15986","113,84594",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-055_Simpang-Empat-Barat-Lotte-Mart.stream/playlist.m3u8,cctv_91377240-f836-4dbc-bccf-c9f3d6a73e8f,Arteri,Yes,ONLINE,"21,21",VMS,Playlist timeout,TIMEOUT
661,2026-06-21 08:06:27,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Tengah,Pos Lantas Kebulusan,10.45.42.19,"-7,671936","109,623642",rtsp://onvif:lantas123!!@10.45.42.19:554/live/0AF667A8-8434-4A60-A7EA-D7F7548B3905,cctv_919e4bd9-c53d-4d31-8052-a3788db59a1e,Arteri,Yes,OFFLINE,N/A,RTSP,Video mengalir (7 segmen),Healthy
662,2026-06-21 08:06:35,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sulawesi Selatan,Tugu Air Mancur,vms.k3i-korlantas.id,"-4,004605","119,62967",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-028_Simpang-Tiga-Tugu-Boto.stream/playlist.m3u8,cctv_91b0235e-e609-4947-a830-4b37e0f2245f,Arteri,No,ONLINE,"17,25",VMS,Playlist timeout,TIMEOUT
663,2026-06-21 08:06:35,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda Kalimantan Selatan,Bundaran kayu tangi,vms.k3i-korlantas.id,"-3,289611","114,5895",https://vms.k3i-korlantas.id/K3i/2022/BJM-002_Bundaran_Kayu_Tangi.stream/playlist.m3u8,cctv_91d5d89b-edbd-47e6-af04-57b8b0bf4b5b,Arteri,Yes,ONLINE,"17,45",VMS,Playlist timeout,TIMEOUT
664,2026-06-21 08:06:38,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Sumatera Barat,SP Polres Pariaman,vms.k3i-korlantas.id,"-0,689209","100,291288",https://vms.k3i-korlantas.id/K3i/2023/SMB-006_SP_Polres_Pariaman.stream/playlist.m3u8,cctv_9202943e-9eab-4652-be36-f00315e7ae8c,Arteri,No,ONLINE,"23,25",VMS,Playlist timeout,TIMEOUT
665,2026-06-21 08:06:42,BAGOPS,KORLANTAS - TMC,RTMC 2 POLDA,Polda Sumatera Utara,CTV351 KORLAN SUMUT POS PJR CIKAMPAK TORGAMBA,vms.k3i-korlantas.id,"1,78368608","100,2123093",https://vms.k3i-korlantas.id/K3i/SMARTCITY/SMCT-057_Korlan_Jabar_Karawang.stream/playlist.m3u8,cctv_92378d75-3d2e-4794-9848-820c48b7b4fc,Arteri,Yes,ONLINE,"87,12",VMS,Playlist timeout,TIMEOUT
666,2026-06-21 08:06:42,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda DIY,SP 3 BPK,vms.k3i-korlantas.id,"-7,7905274","110,3539039",https://vms.k3i-korlantas.id/K3i/2022/YOGYA-005_SP_3_BPK_1.stream/playlist.m3u8,cctv_927a0bd2-98d3-429f-9e01-26e988a20ad0,Arteri,No,ONLINE,"36,1",VMS,Playlist timeout,TIMEOUT
667,2026-06-21 08:06:56,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sulawesi Selatan,Jl. Jend Sudirman - Jl. A.Yani (KUD),vms.k3i-korlantas.id,"-4,011435","119,635743",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-048_Simpang-Tiga-Pangeran-Wijil.stream/playlist.m3u8,cctv_928cd078-9101-4687-9fb3-fd8bdddc37a3,Arteri,No,ONLINE,"36,61",VMS,HTTP 502,Unhealthy
668,2026-06-21 08:06:56,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Sumatera Selatan,Perempatan Nilakandi,vms.k3i-korlantas.id,"-2,98060521","104,7873975",https://vms.k3i-korlantas.id/K3i/SUMSEL/229_Perempatan_Nilakandi.stream/playlist.m3u8,cctv_92c1925c-c336-4cbd-917c-c740672c1f42,Arteri,Yes,ONLINE,"29,93",VMS,HTTP 502,Unhealthy
669,2026-06-21 08:06:56,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Kepulauan Riau,Simpang 4 Panbil,vms.k3i-korlantas.id,"1,1054143","104,0771237",https://vms.k3i-korlantas.id/K3i/2022/KEPRI-006_SP_4_Panbil.stream/playlist.m3u8,cctv_92d2efaa-0aef-444b-be70-634b36e7991a,Arteri,Yes,ONLINE,"14,4",VMS,HTTP 502,Unhealthy
670,2026-06-21 08:06:56,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pintu Tol Krapyak Semarang,vms.k3i-korlantas.id,"-6,9878","110,36802",https://vms.k3i-korlantas.id/K3i/JATENG/133_Exit_Tol_Krapyak.stream/playlist.m3u8,cctv_92f27804-1f94-4b44-9eea-ca032e1647af,Arteri,Yes,ONLINE,"31,15",VMS,HTTP 502,Unhealthy
671,2026-06-21 08:06:56,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jambi,Simpang Pal 10 (Polsek Kota Baru) 2,vms.k3i-korlantas.id,"-1,670197","103,595373",https://vms.k3i-korlantas.id/K3i/2020/JMB-019_SP_Pal_10_2.stream/playlist.m3u8,cctv_9310e77f-d832-4679-9280-0e899dd0f2cd,Arteri,No,ONLINE,"20,11",VMS,HTTP 502,Unhealthy
672,2026-06-21 08:06:56,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Aceh,SP Jambopate,vms.k3i-korlantas.id,"5,5592679","95,3304513",https://vms.k3i-korlantas.id/K3i/2021/ACEH_011_SP_Jambotape_.stream/playlist.m3u8,cctv_9334d90b-1882-442e-9cfc-c2ae2d3e7e51,Arteri,No,ONLINE,"16,54",VMS,HTTP 502,Unhealthy
673,2026-06-21 08:06:57,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Bunderan Cibiru,vms.k3i-korlantas.id,"-6,93509","107,6041",https://vms.k3i-korlantas.id/K3i/JABAR/082_Bunderan_Cibiru.stream/playlist.m3u8,cctv_9365a4ca-8675-409f-9193-29d5d0564227,Arteri,No,ONLINE,"17,66",VMS,HTTP 502,Unhealthy
674,2026-06-21 08:06:57,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Barat,Polsek Aikmel,vms.k3i-korlantas.id,"-8,5690042","116,5318323",https://vms.k3i-korlantas.id/K3i/2021/NTB-008_Polsek_Aikemel.stream/playlist.m3u8,cctv_93ba896d-c7c1-49be-8a9f-38cbf92a73fb,Arteri,No,ONLINE,"34,09",VMS,HTTP 502,Unhealthy
675,2026-06-21 08:06:57,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,SP. Ramayana 1 PTZ,vms.k3i-korlantas.id,"-2,1286792","106,1144658",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-025_SP_Ramayana_1_PTZ.stream/playlist.m3u8,cctv_93f13f32-e0ea-409d-a42b-4391a332d2da,Arteri,No,ONLINE,"13,35",VMS,HTTP 502,Unhealthy
676,2026-06-21 08:07:07,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Barat,Simpang 4 Bank BRI,10.45.42.19,"-6,7120772","108,5507352",rtsp://onvif:lantas123!!@10.45.42.19:554/live/D8BE179D-73E9-424A-BC55-4D5D5F519655,cctv_93ff0130-4227-4cbd-914f-db05b2667e22,Arteri,No,OFFLINE,N/A,RTSP,Playlist timeout,TIMEOUT
677,2026-06-21 08:06:57,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Simpang 4 Pasar,vms.k3i-korlantas.id,"-7,152735","112,651281",https://vms.k3i-korlantas.id/K3i/2020/GRSK-018_Simpang_4_Pasar.stream/playlist.m3u8,cctv_944a7129-f929-4f3c-afb9-2222e25a8486,Arteri,Yes,ONLINE,"24,23",VMS,HTTP 502,Unhealthy
678,2026-06-21 08:06:57,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,SP 3 Polsek Parapat,vms.k3i-korlantas.id,"2,66784","98,93819",https://vms.k3i-korlantas.id/K3i/2023/SML-009_SP_3_Polsek_Parapat.stream/playlist.m3u8,cctv_948f4d87-77c7-48b1-ba75-345f6945f86f,Arteri,Yes,ONLINE,"15,48",VMS,HTTP 502,Unhealthy
679,2026-06-21 08:06:57,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL CSW,vms.k3i-korlantas.id,"-6,23957","106,79855",https://vms.k3i-korlantas.id/K3i/METRO/043_TL+CSW.stream/playlist.m3u8,cctv_94f0efbb-b55c-4591-be57-af5fe9edb176,Arteri,Yes,ONLINE,"14,68",VMS,HTTP 502,Unhealthy
680,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Sumantri/Pasteur,vms.k3i-korlantas.id,"-6,88658","107,5813",https://vms.k3i-korlantas.id/K3i/JABAR/080_Simpang_Pasteur.stream/playlist.m3u8,cctv_958415db-49ea-47b1-af59-874a9fe86cad,Arteri,No,ONLINE,"16,19",VMS,HTTP 502,Unhealthy
681,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Le Grandeur FIX 2,vms.k3i-korlantas.id,"-1,2731","116,85152",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-011_Le_Grandeur_FIX_2.stream/playlist.m3u8,cctv_95bccd42-614c-43e6-8085-f79514176f15,Arteri,No,ONLINE,"15,69",VMS,HTTP 502,Unhealthy
682,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Secang,vms.k3i-korlantas.id,"-7,39234","110,24745",https://vms.k3i-korlantas.id/K3i/JATENG/139_Secang-Salatiga.stream/playlist.m3u8,cctv_95d6036a-d9fa-4c02-8a1b-4d908815759b,Arteri,No,ONLINE,"15,3",VMS,HTTP 502,Unhealthy
683,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL Santa,vms.k3i-korlantas.id,"-6,23836497","106,8148932",https://vms.k3i-korlantas.id/K3i/METRO/062_TL+Santa.stream/playlist.m3u8,cctv_962305b9-1ad0-4c27-bcdf-22c549ab057d,Arteri,Yes,ONLINE,"22,24",VMS,HTTP 502,Unhealthy
684,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Bali,"Gereja Katedral, Pukat Musi , Denpasar",vms.k3i-korlantas.id,"-8,73556","115,16741",https://vms.k3i-korlantas.id/K3i/BALI/213_Gereja_Katedral_Pukat_Musi_Denpasar.stream/playlist.m3u8,cctv_96503dce-0008-4f7d-985f-f6db35e2534c,Arteri,No,ONLINE,"24,8",VMS,HTTP 502,Unhealthy
685,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol GADOG,vms.k3i-korlantas.id,"-6,65548649","106,8592394",https://vms.k3i-korlantas.id/K3i/JABAR/079_Simpang_Gadog.stream/playlist.m3u8,cctv_974c98be-7e04-4a2f-93e8-006b6383aa06,Arteri,No,ONLINE,"13,92",VMS,HTTP 502,Unhealthy
686,2026-06-21 08:06:58,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,PERSIMPANGAN TUGU SIBORANG KOTA PADANG SIDIMPUAN,vms.k3i-korlantas.id,"1,3758929","99,27408",https://vms.k3i-korlantas.id/K3i/SMARTCITY/SMCT-070_Bandara_Yia_Lobby_Keberangkatan.stream/playlist.m3u8,cctv_976588c8-0c79-47a1-9dee-d793f2ed4ac1,Arteri,No,ONLINE,"22,51",VMS,HTTP 502,Unhealthy
687,2026-06-21 08:06:58,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,SP. Bandara PTZ,vms.k3i-korlantas.id,"-2,155278","106,148444",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-005_SP_Bandara_PTZ.stream/playlist.m3u8,cctv_977c08a6-06d3-4706-a6c0-76e93cc6f7ba,Arteri,No,ONLINE,"13,85",VMS,HTTP 502,Unhealthy
688,2026-06-21 08:06:59,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda Jawa Tengah,Bundaran Patung Pandawa,vms.k3i-korlantas.id,"-7,6086205","110,811016",https://vms.k3i-korlantas.id/K3i/2022/SKH-001_Bund_Patung_Pandawa.stream/playlist.m3u8,cctv_979e6019-9587-4109-add1-686a74ae5371,Arteri,Yes,ONLINE,"19,66",VMS,HTTP 502,Unhealthy
689,2026-06-21 08:06:59,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 7 Palang Joglo (1),vms.k3i-korlantas.id,"-7,54084","110,8206",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SUMUT-020_Jl_Sudirman_Bundaran_PLN.stream/playlist.m3u8,cctv_97d9e97d-4c84-4d64-b930-250c94c93db4,Arteri,Yes,ONLINE,"16,32",VMS,HTTP 502,Unhealthy
690,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Sp Wika PTZ,vms.k3i-korlantas.id,"-1,23169","116,87529",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-026_Sp_Wika_PTZ.stream/playlist.m3u8,cctv_97f0aba2-934c-44a0-8b1b-053f599da970,Arteri,No,ONLINE,"14,74",VMS,HTTP 502,Unhealthy
691,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Timur,Jl.Raya Pamekasan (Simpang 4 Jokotole),vms.k3i-korlantas.id,"-7,16091","113,48666",https://vms.k3i-korlantas.id/K3i/JATIM/183_Simpang_4_Jokotole.stream/playlist.m3u8,cctv_9892a39c-c795-434e-939b-d60c8dcfa7be,Arteri,No,ONLINE,"15,42",VMS,HTTP 502,Unhealthy
692,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,POS KPLP FIX 1,vms.k3i-korlantas.id,"0,777141","127,38651",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-026_Pos_Kplp_Fix_1.stream/playlist.m3u8,cctv_98981070-2a88-470f-9d7c-17268c13dcc9,Arteri,Yes,ONLINE,"21,94",VMS,HTTP 502,Unhealthy
693,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Bali,Simpang 4 Pos Kota Kbri Tabanan,vms.k3i-korlantas.id,"-8,53818","115,12569",https://vms.k3i-korlantas.id/K3i/BALI/217_Simpang_4_Pos_Kota_Kbri_Tabanan.stream/playlist.m3u8,cctv_98c2431e-3c82-46d1-b02a-8c26a52d679e,Arteri,Yes,ONLINE,"21,65",VMS,HTTP 502,Unhealthy
694,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pos Pol Cisanggarung,vms.k3i-korlantas.id,"-6,84813","108,81464",https://vms.k3i-korlantas.id/K3i/JATENG/151_Pos_Pol_Cisanggarung.stream/playlist.m3u8,cctv_98d493fd-c987-48f1-b908-81d2322d0248,Arteri,Yes,ONLINE,"27,43",VMS,HTTP 502,Unhealthy
695,2026-06-21 08:06:59,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pos Pol Cilacap Margosari,vms.k3i-korlantas.id,"-7,32609","108,5991",https://vms.k3i-korlantas.id/K3i/JATENG/150_Pos_Pol_Cilacap_Margosari.stream/playlist.m3u8,cctv_990576fb-1bcf-410c-88a3-db501bf0b344,Arteri,Yes,ONLINE,"40,32",VMS,HTTP 502,Unhealthy
696,2026-06-21 08:07:00,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Barat,Bundaran Selaparang,vms.k3i-korlantas.id,"-8,564107","116,1037913",https://vms.k3i-korlantas.id/K3i/2021/NTB-004_Bundaran_Selaprang.stream/playlist.m3u8,cctv_993d33dd-1f8b-44ed-bbcd-c92c0637d9d2,Arteri,No,ONLINE,"35,86",VMS,HTTP 502,Unhealthy
697,2026-06-21 08:07:00,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Gorontalo,Monitoring Sp 5 Telaga,vms.k3i-korlantas.id,"0,5773485","123,046591",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-002_Simpang-7-Palang-Joglo.stream/playlist.m3u8,cctv_9946cf8c-d71e-4785-a438-1fa93ccf853e,Arteri,Yes,ONLINE,"32,43",VMS,HTTP 502,Unhealthy
698,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Mall ska 1,vms.k3i-korlantas.id,"0,5007115","101,4196217",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-018_Mall_ska_1.stream/playlist.m3u8,cctv_997ec5e1-242a-49a9-895f-6accaec1e30e,Arteri,No,ONLINE,"226,51",VMS,Playlist timeout,TIMEOUT
699,2026-06-21 08:01:33,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Depan Polsek Banjarsari,36.95.224.117,"-7,56614576","110,8214612",rtsp://rtsp:korlantas123@36.95.224.117:554/cam/realmonitor?channel=51&subtype=1,cctv_99da5d6d-7f0e-4655-a505-aa9c3e705657,Arteri,No,ONLINE,"94,92",RTSP,BE 400 (stream tidak tersedia),Unhealthy
700,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda DIY,Kentungan Kaliurang,vms.k3i-korlantas.id,"-7,75527","110,38337",https://vms.k3i-korlantas.id/K3i/DIY/196_Kentungan_Kaliurang.stream/playlist.m3u8,cctv_9a16ede1-cef2-476b-a89f-55be967a3393,Arteri,No,ONLINE,"204,68",VMS,Playlist timeout,TIMEOUT
701,2026-06-21 08:01:34,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Tengah,Lojigandrung Solo,10.45.42.19,"-7,566441","110,809865",rtsp://onvif:lantas123!!@10.45.42.19:554/live/72921B21-9EB3-48CC-8434-30784D11E404,cctv_9a234899-1621-43a2-b60c-917160a18a48,Arteri,Yes,OFFLINE,N/A,RTSP,Video mengalir (7 segmen),Healthy
702,2026-06-21 08:04:06,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Kalimantan Timur,Simpang Pos Plaza 2,10.45.42.19,"-1,2770257","116,8375098",rtsp://onvif:lantas123!!@10.45.42.19:554/live/B1D24714-82F2-41E6-B9B4-9C7F9973F30C,cctv_9ac066b9-c5a7-40f2-bbc8-612cfcc7df30,Arteri,No,OFFLINE,N/A,RTSP,BE timeout,Unhealthy
703,2026-06-21 08:04:04,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Cisarua,vms.k3i-korlantas.id,"-6,67917117","106,9302327",https://vms.k3i-korlantas.id/K3i/JABAR/101_Pos_Pol_Cisarua.stream/playlist.m3u8,cctv_9b6df117-2ef4-4859-b501-433270c3de86,Arteri,No,ONLINE,"154,52",VMS,Playlist timeout,TIMEOUT
704,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Timur,Simpang 3 Pendem Batu,vms.k3i-korlantas.id,"-7,90523","112,57338",https://vms.k3i-korlantas.id/K3i/JATIM/169_Simpang_3_Pendem_Batu.stream/playlist.m3u8,cctv_9b7ead5c-4c92-482e-bb16-f3e75d9df578,Arteri,No,ONLINE,"163,06",VMS,Playlist timeout,TIMEOUT
705,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Tugu Zapin 2,vms.k3i-korlantas.id,"0,5175028","101,4473954",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-026_Tugu_Zapin_2.stream/playlist.m3u8,cctv_9b84fe7b-4eda-473e-a812-ae539c0eab25,Arteri,No,ONLINE,"51,64",VMS,Playlist timeout,TIMEOUT
706,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Banten,Merak Cikuasa Atas 2,vms.k3i-korlantas.id,"-5,93941","106,00397",https://vms.k3i-korlantas.id/K3i/METRO/030_Merak+Cikuasa+Atas+2.stream/playlist.m3u8,cctv_9b9bae83-07dc-4809-8a4a-1a991b1b95e4,Arteri,No,ONLINE,"18,92",VMS,Playlist timeout,TIMEOUT
707,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Barat,Simpang Sengkol,vms.k3i-korlantas.id,"-8,798701","116,293246",https://vms.k3i-korlantas.id/K3i/2021/NTB-017_Simpang_Sengkol.stream/playlist.m3u8,cctv_9ba13a8e-ea22-41e2-900a-4330a148a309,Arteri,No,ONLINE,"48,62",VMS,Playlist timeout,TIMEOUT
708,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Aceh,SP Surabaya,vms.k3i-korlantas.id,"5,5511964","95,3300624",https://vms.k3i-korlantas.id/K3i/2021/ACEH_017_SP_Surabaya.stream/playlist.m3u8,cctv_9c28e412-e10a-445e-85b9-27118cccf5f0,Arteri,Yes,ONLINE,"53,15",VMS,Playlist timeout,TIMEOUT
709,2026-06-21 08:06:16,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 4 Purwosari,vms.k3i-korlantas.id,"-7,56344652","110,7992931",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/PRP-017_Simpang_Tuguh_Pahlawan_Jl_Sultan_Hasanudin_Bau_massepe.stream/playlist.m3u8,cctv_9c33d7b7-2bef-4eba-83a1-36932445ab10,Arteri,Yes,ONLINE,"27,21",VMS,Playlist timeout,TIMEOUT
710,2026-06-21 08:06:17,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Gereja Immanuel Jakarta,vms.k3i-korlantas.id,"-6,17654","106,83116",https://vms.k3i-korlantas.id/K3i/METRO/026_Gereja+Immanuel+Jkt.stream/playlist.m3u8,cctv_9c3e5eb2-56ae-4a8e-b10b-3d18b7bf28cf,Arteri,No,ONLINE,"29,41",VMS,Playlist timeout,TIMEOUT
711,2026-06-21 08:06:17,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Bund. Pondok Indah,vms.k3i-korlantas.id,"-6,28009","106,78024",https://vms.k3i-korlantas.id/K3i/METRO/060_TL+Pondok+Indah.stream/playlist.m3u8,cctv_9ccb26d6-00cc-4d0f-848f-6a7c4b5efe08,Arteri,Yes,ONLINE,"15,78",VMS,Playlist timeout,TIMEOUT
712,2026-06-21 08:06:19,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Barat,DPRD - Balaikota,10.45.42.19,"-6,7066913","108,5580972",rtsp://onvif:lantas123!!@10.45.42.19:554/live/B2FB9587-22AE-4B49-9E58-EDEC3D0D3A26,cctv_9d430721-343a-4d9f-a378-8944e3874bbe,Arteri,Yes,OFFLINE,N/A,RTSP,Video mengalir (7 segmen),Healthy
713,2026-06-21 08:06:25,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Pasar arengka 1,vms.k3i-korlantas.id,"0,4636751","101,4184336",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-002_Pasar_arengka_1.stream/playlist.m3u8,cctv_9d8215bb-cf2e-409f-8439-38c5405cc0d1,Arteri,No,ONLINE,"26,2",VMS,Playlist timeout,TIMEOUT
714,2026-06-21 08:06:25,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Lampung,Bakauheni,vms.k3i-korlantas.id,"-5,86761","105,7523",https://vms.k3i-korlantas.id/K3i/METRO/024_Bakauheni.stream/playlist.m3u8,cctv_9d8742a9-1273-4875-a873-9d503a49fc8a,Arteri,Yes,ONLINE,"70,62",VMS,Playlist timeout,TIMEOUT
715,2026-06-21 08:06:25,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Bali,Simpang 4 Sudirman,vms.k3i-korlantas.id,"-8,63945","115,25397",https://vms.k3i-korlantas.id/K3i/BALI/210_Simpang_4_Sudirman.stream/playlist.m3u8,cctv_9d9af60e-93fa-4122-8912-983946cc7370,Arteri,Yes,ONLINE,"52,93",VMS,Playlist timeout,TIMEOUT
716,2026-06-21 08:06:27,BAGOPS,KORLANTAS - TMC,TMC 4 POLRES TA 2024,Polda Jawa Timur,WATU GONG,10.45.42.19,"-7,94676","112,61299",rtsp://onvif:lantas123!!@10.45.42.19:554/live/FB108173-D6A6-442A-9F5C-5263BB81287B,cctv_9dc8a318-8ac6-485f-93d2-934a1219790b,Arteri,Yes,OFFLINE,N/A,RTSP,Playlist timeout,TIMEOUT
717,2026-06-21 08:06:25,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Kalimantan Barat,Simpang Tanjung Pura,vms.k3i-korlantas.id,"-0,028339","109,343616",https://vms.k3i-korlantas.id/K3i/2024/KLBR-006_Sp._Tanjung_Pura.stream/playlist.m3u8,cctv_9df4bbcf-e50f-4af1-8674-4af1a0a5c13f,Arteri,No,ONLINE,14,VMS,Playlist timeout,TIMEOUT
718,2026-06-21 08:06:27,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Tanjakan Nagreg,vms.k3i-korlantas.id,"-7,02601505","107,8970673",https://vms.k3i-korlantas.id/K3i/JABAR/118_Pos_Pol_Tanjakan_Nagreg.stream/playlist.m3u8,cctv_9dfdab98-879d-4905-9ca6-0ad0ec25d038,Arteri,No,ONLINE,"17,59",VMS,Playlist timeout,TIMEOUT
